item	assessment	section	architecture	source_path	install_path	sha256	source_or_reason	current_payload	current_install_path	current_provider
RETAIN-DATA	configuration_or_resource	audio	data	vendor/etc/audio_param/SpeechEchoRef_ParamUnitDesc.xml	vendor/etc/audio_param/SpeechEchoRef_ParamUnitDesc.xml	e2a6728b912354e51d0abcefd7ee064f79046fbfb79a01d4be5eacc2bfb911bd	Init, configuration, certificates, or tuning data; retain board/carrier values unless paired with a source migration	retained_unchanged	vendor/etc/audio_param/SpeechEchoRef_ParamUnitDesc.xml	retained vendor payload
RETAIN-DATA	configuration_or_resource	audio	data	vendor/etc/audio_param/SpeechGeneral_AudioParam.xml	vendor/etc/audio_param/SpeechGeneral_AudioParam.xml	c1eea3c92f2757503504a41ff8d784c0b24a456f647df4898a2536e44f1fe595	Init, configuration, certificates, or tuning data; retain board/carrier values unless paired with a source migration	retained_unchanged	vendor/etc/audio_param/SpeechGeneral_AudioParam.xml	retained vendor payload
RETAIN-DATA	configuration_or_resource	audio	data	vendor/etc/audio_param/SpeechGeneral_ParamUnitDesc.xml	vendor/etc/audio_param/SpeechGeneral_ParamUnitDesc.xml	e9665367602eb3ef84e483bb4c0c03cc930d27f4c9ee5f89cdb1870a2c94b068	Init, configuration, certificates, or tuning data; retain board/carrier values unless paired with a source migration	retained_unchanged	vendor/etc/audio_param/SpeechGeneral_ParamUnitDesc.xml	retained vendor payload
RETAIN-DATA	configuration_or_resource	audio	data	vendor/etc/audio_param/SpeechMagiClarity_AudioParam.xml	vendor/etc/audio_param/SpeechMagiClarity_AudioParam.xml	03c99cc749ee6d978c912729751d8d5186a150babb2b1363fa90d4d0b4d1a1bc	Init, configuration, certificates, or tuning data; retain board/carrier values unless paired with a source migration	retained_unchanged	vendor/etc/audio_param/SpeechMagiClarity_AudioParam.xml	retained vendor payload
RETAIN-DATA	configuration_or_resource	audio	data	vendor/etc/audio_param/SpeechMagiClarity_ParamUnitDesc.xml	vendor/etc/audio_param/SpeechMagiClarity_ParamUnitDesc.xml	d44ff70f4501913a7c85c01371c79867f61f6a330386f5539992230fd24be333	Init, configuration, certificates, or tuning data; retain board/carrier values unless paired with a source migration	retained_unchanged	vendor/etc/audio_param/SpeechMagiClarity_ParamUnitDesc.xml	retained vendor payload
RETAIN-DATA	configuration_or_resource	audio	data	vendor/etc/audio_param/SpeechNetwork_AudioParam.xml	vendor/etc/audio_param/SpeechNetwork_AudioParam.xml	bb1f9048cc5a0562c76a24f4387191adc782e2443104102ef154d5970c7fe6a3	Init, configuration, certificates, or tuning data; retain board/carrier values unless paired with a source migration	retained_unchanged	vendor/etc/audio_param/SpeechNetwork_AudioParam.xml	retained vendor payload
RETAIN-DATA	configuration_or_resource	audio	data	vendor/etc/audio_param/SpeechNetwork_ParamUnitDesc.xml	vendor/etc/audio_param/SpeechNetwork_ParamUnitDesc.xml	0012faa6897b876cef35d6c2f92cf104323d79cea1da880b5ea5be28e9edc306	Init, configuration, certificates, or tuning data; retain board/carrier values unless paired with a source migration	retained_unchanged	vendor/etc/audio_param/SpeechNetwork_ParamUnitDesc.xml	retained vendor payload
RETAIN-DATA	configuration_or_resource	audio	data	vendor/etc/audio_param/SpeechUI_AudioParam.xml	vendor/etc/audio_param/SpeechUI_AudioParam.xml	cf47d9aa86623c655dd86f07acc21964547ea54cd1bd47c18f3871d27374a93b	Init, configuration, certificates, or tuning data; retain board/carrier values unless paired with a source migration	retained_unchanged	vendor/etc/audio_param/SpeechUI_AudioParam.xml	retained vendor payload
RETAIN-DATA	configuration_or_resource	audio	data	vendor/etc/audio_param/SpeechUI_ParamUnitDesc.xml	vendor/etc/audio_param/SpeechUI_ParamUnitDesc.xml	ede44cfca51df72cae7368a8c5f84c56752e66d3547ac4dc05ec2fc4f01f3aa1	Init, configuration, certificates, or tuning data; retain board/carrier values unless paired with a source migration	retained_unchanged	vendor/etc/audio_param/SpeechUI_ParamUnitDesc.xml	retained vendor payload
RETAIN-DATA	configuration_or_resource	audio	data	vendor/etc/audio_param/SpeechVolUI_AudioParam.xml	vendor/etc/audio_param/SpeechVolUI_AudioParam.xml	a93f04c85ea844e73c97ccce8ca17b919877496491f40934989c74d7cfe8a779	Init, configuration, certificates, or tuning data; retain board/carrier values unless paired with a source migration	retained_unchanged	vendor/etc/audio_param/SpeechVolUI_AudioParam.xml	retained vendor payload
RETAIN-DATA	configuration_or_resource	audio	data	vendor/etc/audio_param/SpeechVolUI_ParamUnitDesc.xml	vendor/etc/audio_param/SpeechVolUI_ParamUnitDesc.xml	b9d96642f571805953cab4fd7d98f9a2eb4bdfb12dd54da9fba44f2c4b39f62b	Init, configuration, certificates, or tuning data; retain board/carrier values unless paired with a source migration	retained_unchanged	vendor/etc/audio_param/SpeechVolUI_ParamUnitDesc.xml	retained vendor payload
RETAIN-DATA	configuration_or_resource	audio	data	vendor/etc/audio_param/SpeechVol_AudioParam.xml	vendor/etc/audio_param/SpeechVol_AudioParam.xml	35da21cb6464292f6c8b586550ddadaeab7115fa863ef2d89490ae9262a30412	Init, configuration, certificates, or tuning data; retain board/carrier values unless paired with a source migration	retained_unchanged	vendor/etc/audio_param/SpeechVol_AudioParam.xml	retained vendor payload
RETAIN-DATA	configuration_or_resource	audio	data	vendor/etc/audio_param/SpeechVol_ParamUnitDesc.xml	vendor/etc/audio_param/SpeechVol_ParamUnitDesc.xml	f6c0ad46cd0348ca9c09d50d367a7c3b9d573f071b005b4e67b74cba8ccbcea4	Init, configuration, certificates, or tuning data; retain board/carrier values unless paired with a source migration	retained_unchanged	vendor/etc/audio_param/SpeechVol_ParamUnitDesc.xml	retained vendor payload
RETAIN-DATA	configuration_or_resource	audio	data	vendor/etc/audio_param/Speech_AudioParam.xml	vendor/etc/audio_param/Speech_AudioParam.xml	b8c34fee5a9448cff342fcc8fdcf98d153349a0b5eb0d47132a8f9cf591710fc	Init, configuration, certificates, or tuning data; retain board/carrier values unless paired with a source migration	retained_unchanged	vendor/etc/audio_param/Speech_AudioParam.xml	retained vendor payload
RETAIN-DATA	configuration_or_resource	audio	data	vendor/etc/audio_param/Speech_ParamTreeView.xml	vendor/etc/audio_param/Speech_ParamTreeView.xml	d974a1cd84d4783da7e5a3c7c6098f78f79faf32b0ebbd8b3bd17f6ab4a6c784	Init, configuration, certificates, or tuning data; retain board/carrier values unless paired with a source migration	retained_unchanged	vendor/etc/audio_param/Speech_ParamTreeView.xml	retained vendor payload
RETAIN-DATA	configuration_or_resource	audio	data	vendor/etc/audio_param/Speech_ParamUnitDesc.xml	vendor/etc/audio_param/Speech_ParamUnitDesc.xml	450c20786304a21c3956be72993c56cf1b90bd05d69a41273330c8f9fff1df44	Init, configuration, certificates, or tuning data; retain board/carrier values unless paired with a source migration	retained_unchanged	vendor/etc/audio_param/Speech_ParamUnitDesc.xml	retained vendor payload
RETAIN-DATA	configuration_or_resource	audio	data	vendor/etc/audio_param/USBCall_AudioParam.xml	vendor/etc/audio_param/USBCall_AudioParam.xml	f5386b8d9e8d07e080e8738e5cd3142dbc5c070975af043cfa093f7bde6ca061	Init, configuration, certificates, or tuning data; retain board/carrier values unless paired with a source migration	retained_unchanged	vendor/etc/audio_param/USBCall_AudioParam.xml	retained vendor payload
RETAIN-DATA	configuration_or_resource	audio	data	vendor/etc/audio_param/USBCall_ParamUnitDesc.xml	vendor/etc/audio_param/USBCall_ParamUnitDesc.xml	2d0ee5862b501e9847987dcf9149b3b5875243686a340a68518f4cf22c1b15d5	Init, configuration, certificates, or tuning data; retain board/carrier values unless paired with a source migration	retained_unchanged	vendor/etc/audio_param/USBCall_ParamUnitDesc.xml	retained vendor payload
RETAIN-DATA	configuration_or_resource	audio	data	vendor/etc/audio_param/USBDevice_AudioParam.xml	vendor/etc/audio_param/USBDevice_AudioParam.xml	c721cb1d104b2fb621434476eae44d97ae120e602f2f09c410270c478a4d7d64	Init, configuration, certificates, or tuning data; retain board/carrier values unless paired with a source migration	retained_unchanged	vendor/etc/audio_param/USBDevice_AudioParam.xml	retained vendor payload
RETAIN-DATA	configuration_or_resource	audio	data	vendor/etc/audio_param/USBDevice_ParamUnitDesc.xml	vendor/etc/audio_param/USBDevice_ParamUnitDesc.xml	9f69f484dc4e987b93ab6bf1d3dcb0b46d0f8d056ed5d2d2ef83f3ac8d07cfa8	Init, configuration, certificates, or tuning data; retain board/carrier values unless paired with a source migration	retained_unchanged	vendor/etc/audio_param/USBDevice_ParamUnitDesc.xml	retained vendor payload
RETAIN-DATA	configuration_or_resource	audio	data	vendor/etc/audio_param/UplinkConfiguration_AudioParam.xml	vendor/etc/audio_param/UplinkConfiguration_AudioParam.xml	964f0493a3e3277feb868e2a6be706a52206b23e9f7eb70a94e87b2d50f54a9a	Init, configuration, certificates, or tuning data; retain board/carrier values unless paired with a source migration	retained_unchanged	vendor/etc/audio_param/UplinkConfiguration_AudioParam.xml	retained vendor payload
RETAIN-DATA	configuration_or_resource	audio	data	vendor/etc/audio_param/UplinkConfiguration_ParamUnitDesc.xml	vendor/etc/audio_param/UplinkConfiguration_ParamUnitDesc.xml	ce345f7a23ce7ac7e1b8b766a9296024e54bc704d3b7da0f5fbc49c3f335d4ca	Init, configuration, certificates, or tuning data; retain board/carrier values unless paired with a source migration	retained_unchanged	vendor/etc/audio_param/UplinkConfiguration_ParamUnitDesc.xml	retained vendor payload
RETAIN-DATA	configuration_or_resource	audio	data	vendor/etc/audio_param/VOW_AudioParam.xml	vendor/etc/audio_param/VOW_AudioParam.xml	182b9067e640cb074f72e623038c3c2b90a08e3d9acfdd3414a5c00169866d81	Init, configuration, certificates, or tuning data; retain board/carrier values unless paired with a source migration	retained_unchanged	vendor/etc/audio_param/VOW_AudioParam.xml	retained vendor payload
RETAIN-DATA	configuration_or_resource	audio	data	vendor/etc/audio_param/VOW_ParamUnitDesc.xml	vendor/etc/audio_param/VOW_ParamUnitDesc.xml	c8322b2de1d407added30dd5e6c3717ce08590ce73f97a6fe9acfd3e6d874073	Init, configuration, certificates, or tuning data; retain board/carrier values unless paired with a source migration	retained_unchanged	vendor/etc/audio_param/VOW_ParamUnitDesc.xml	retained vendor payload
RETAIN-DATA	configuration_or_resource	audio	data	vendor/etc/audio_param/VoIPDMNR_AudioParam.xml	vendor/etc/audio_param/VoIPDMNR_AudioParam.xml	51ff8b5da5714891bd44a90f1ff0d13d86983538d458d392b31157c237e771ba	Init, configuration, certificates, or tuning data; retain board/carrier values unless paired with a source migration	retained_unchanged	vendor/etc/audio_param/VoIPDMNR_AudioParam.xml	retained vendor payload
RETAIN-DATA	configuration_or_resource	audio	data	vendor/etc/audio_param/VoIPDMNR_ParamUnitDesc.xml	vendor/etc/audio_param/VoIPDMNR_ParamUnitDesc.xml	606b6c9305528b5aa54d0c87296e5856521f318d78b2911c72bb16e0081bff83	Init, configuration, certificates, or tuning data; retain board/carrier values unless paired with a source migration	retained_unchanged	vendor/etc/audio_param/VoIPDMNR_ParamUnitDesc.xml	retained vendor payload
RETAIN-DATA	configuration_or_resource	audio	data	vendor/etc/audio_param/VoIPGeneral_AudioParam.xml	vendor/etc/audio_param/VoIPGeneral_AudioParam.xml	033e0aaddc4bb39e45d9d23c157150294e2e483d0f04f6346f14caa4a94fb4fb	Init, configuration, certificates, or tuning data; retain board/carrier values unless paired with a source migration	retained_unchanged	vendor/etc/audio_param/VoIPGeneral_AudioParam.xml	retained vendor payload
RETAIN-DATA	configuration_or_resource	audio	data	vendor/etc/audio_param/VoIPGeneral_ParamUnitDesc.xml	vendor/etc/audio_param/VoIPGeneral_ParamUnitDesc.xml	a75b98986dc5b6b95c74428960284a3747f4ae1206c4c6bf3a0ced9752041fdd	Init, configuration, certificates, or tuning data; retain board/carrier values unless paired with a source migration	retained_unchanged	vendor/etc/audio_param/VoIPGeneral_ParamUnitDesc.xml	retained vendor payload
RETAIN-DATA	configuration_or_resource	audio	data	vendor/etc/audio_param/VoIPUI_AudioParam.xml	vendor/etc/audio_param/VoIPUI_AudioParam.xml	d2f8d0f9418e34b146c9ea8d5d8143861cb0305bcd704f67c9193e153c22dce9	Init, configuration, certificates, or tuning data; retain board/carrier values unless paired with a source migration	retained_unchanged	vendor/etc/audio_param/VoIPUI_AudioParam.xml	retained vendor payload
RETAIN-DATA	configuration_or_resource	audio	data	vendor/etc/audio_param/VoIPUI_ParamUnitDesc.xml	vendor/etc/audio_param/VoIPUI_ParamUnitDesc.xml	2f02b42d8692e0c646360caa79834a5ec2758a1aa4eecf2d342ea5d074677e6c	Init, configuration, certificates, or tuning data; retain board/carrier values unless paired with a source migration	retained_unchanged	vendor/etc/audio_param/VoIPUI_ParamUnitDesc.xml	retained vendor payload
RETAIN-DATA	configuration_or_resource	audio	data	vendor/etc/audio_param/VoIPVolUI_AudioParam.xml	vendor/etc/audio_param/VoIPVolUI_AudioParam.xml	443c2817eaa62acd4134289c8fb1a7120dc410cf8610e28ab59620d78ffa84e2	Init, configuration, certificates, or tuning data; retain board/carrier values unless paired with a source migration	retained_unchanged	vendor/etc/audio_param/VoIPVolUI_AudioParam.xml	retained vendor payload
RETAIN-DATA	configuration_or_resource	audio	data	vendor/etc/audio_param/VoIPVolUI_ParamUnitDesc.xml	vendor/etc/audio_param/VoIPVolUI_ParamUnitDesc.xml	19f23235208f02e4e58f0b99d6e3db4388814aaba359f8d848cd336a95db4a4f	Init, configuration, certificates, or tuning data; retain board/carrier values unless paired with a source migration	retained_unchanged	vendor/etc/audio_param/VoIPVolUI_ParamUnitDesc.xml	retained vendor payload
RETAIN-DATA	configuration_or_resource	audio	data	vendor/etc/audio_param/VoIPVol_AudioParam.xml	vendor/etc/audio_param/VoIPVol_AudioParam.xml	9e452fa2e2a1fea568a89e87d196ad875467c19a7597b129ac921ae02300d09f	Init, configuration, certificates, or tuning data; retain board/carrier values unless paired with a source migration	retained_unchanged	vendor/etc/audio_param/VoIPVol_AudioParam.xml	retained vendor payload
RETAIN-DATA	configuration_or_resource	audio	data	vendor/etc/audio_param/VoIPVol_ParamUnitDesc.xml	vendor/etc/audio_param/VoIPVol_ParamUnitDesc.xml	cb507485fd0c67032bd9913756f01b73a300f7f672c10c3670ca63cddf88cbdb	Init, configuration, certificates, or tuning data; retain board/carrier values unless paired with a source migration	retained_unchanged	vendor/etc/audio_param/VoIPVol_ParamUnitDesc.xml	retained vendor payload
RETAIN-DATA	configuration_or_resource	audio	data	vendor/etc/audio_param/VoIP_AudioParam.xml	vendor/etc/audio_param/VoIP_AudioParam.xml	e4efadb24aacbc866121b5993ac26fc7e6e921fe48272f3d38e66131610b6b09	Init, configuration, certificates, or tuning data; retain board/carrier values unless paired with a source migration	retained_unchanged	vendor/etc/audio_param/VoIP_AudioParam.xml	retained vendor payload
RETAIN-DATA	configuration_or_resource	audio	data	vendor/etc/audio_param/VoIP_ParamTreeView.xml	vendor/etc/audio_param/VoIP_ParamTreeView.xml	b1da304dfb3b32ef11487f475597dd2e877e721d6c6a4ed4fc2de66a104b2855	Init, configuration, certificates, or tuning data; retain board/carrier values unless paired with a source migration	retained_unchanged	vendor/etc/audio_param/VoIP_ParamTreeView.xml	retained vendor payload
RETAIN-DATA	configuration_or_resource	audio	data	vendor/etc/audio_param/VoIP_ParamUnitDesc.xml	vendor/etc/audio_param/VoIP_ParamUnitDesc.xml	c676a744d5b77507db4e3ad7ba257de556cead477297be2886cd24d2659a9f1f	Init, configuration, certificates, or tuning data; retain board/carrier values unless paired with a source migration	retained_unchanged	vendor/etc/audio_param/VoIP_ParamUnitDesc.xml	retained vendor payload
RETAIN-DATA	configuration_or_resource	audio	data	vendor/etc/audio_param/VoIPv2DMNR_AudioParam.xml	vendor/etc/audio_param/VoIPv2DMNR_AudioParam.xml	f6ee7e9dd93ed859cb45d4ecbc2c5fd05588ade1e5d02736ec8a73ba9b09a1d8	Init, configuration, certificates, or tuning data; retain board/carrier values unless paired with a source migration	retained_unchanged	vendor/etc/audio_param/VoIPv2DMNR_AudioParam.xml	retained vendor payload
RETAIN-DATA	configuration_or_resource	audio	data	vendor/etc/audio_param/VoIPv2DMNR_ParamUnitDesc.xml	vendor/etc/audio_param/VoIPv2DMNR_ParamUnitDesc.xml	a37dfc5618b0566940b5fb8f2f750210dc72cd3a27b218e028f2b01cb58ae284	Init, configuration, certificates, or tuning data; retain board/carrier values unless paired with a source migration	retained_unchanged	vendor/etc/audio_param/VoIPv2DMNR_ParamUnitDesc.xml	retained vendor payload
RETAIN-DATA	configuration_or_resource	audio	data	vendor/etc/audio_param/VoIPv2General_AudioParam.xml	vendor/etc/audio_param/VoIPv2General_AudioParam.xml	3ef4f01696dc598525bac14c0c9efccc9da815d514909ff599da0acac1fc53f7	Init, configuration, certificates, or tuning data; retain board/carrier values unless paired with a source migration	retained_unchanged	vendor/etc/audio_param/VoIPv2General_AudioParam.xml	retained vendor payload
